latitude;longitude;speed;date
36.69441991;-4.45991968;18.77470589;Sat May 05 12:31:03 GMT+02:00 2018
36.69410964;-4.460063741;18.69582939;Sat May 05 12:31:01 GMT+02:00 2018
36.69379759;-4.460206982;18.20608711;Sat May 05 12:30:59 GMT+02:00 2018
36.69348701;-4.46034497;18.19316483;Sat May 05 12:30:57 GMT+02:00 2018
36.69317768;-4.46048269;18.15142059;Sat May 05 12:30:55 GMT+02:00 2018
36.69287621;-4.460624583;17.46965027;Sat May 05 12:30:53 GMT+02:00 2018
36.69258251;-4.460762154;17.07518387;Sat May 05 12:30:51 GMT+02:00 2018
36.69228876;-4.460886429;16.85588074;Sat May 05 12:30:49 GMT+02:00 2018
36.69200418;-4.46100768;16.24787331;Sat May 05 12:30:47 GMT+02:00 2018
36.69172583;-4.461121521;16.11282158;Sat May 05 12:30:45 GMT+02:00 2018
36.6914507;-4.461225078;16.01351929;Sat May 05 12:30:43 GMT+02:00 2018
36.69118005;-4.461319365;15.18033218;Sat May 05 12:30:41 GMT+02:00 2018
36.6909135;-4.461402866;15.6426487;Sat May 05 12:30:39 GMT+02:00 2018
36.69063965;-4.461470501;15.45351791;Sat May 05 12:30:37 GMT+02:00 2018
36.69036755;-4.461524072;15.28944683;Sat May 05 12:30:35 GMT+02:00 2018
36.6899715;-4.461597212;14.3597374;Sat May 05 12:30:32 GMT+02:00 2018
36.68959841;-4.461644229;13.62924671;Sat May 05 12:30:29 GMT+02:00 2018
36.68923542;-4.461659135;13.3584156;Sat May 05 12:30:26 GMT+02:00 2018
36.68888042;-4.461687645;13.19434452;Sat May 05 12:30:23 GMT+02:00 2018
36.68853944;-4.461672327;12.36056709;Sat May 05 12:30:20 GMT+02:00 2018
36.68826446;-4.461451539;11.40596581;Sat May 05 12:30:17 GMT+02:00 2018
36.6881486;-4.461106825;10.73846531;Sat May 05 12:30:14 GMT+02:00 2018
36.68820837;-4.460773329;11.08269978;Sat May 05 12:30:11 GMT+02:00 2018
36.68841976;-4.4604578;13.14694309;Sat May 05 12:30:08 GMT+02:00 2018
36.68865151;-4.460123391;13.66247177;Sat May 05 12:30:05 GMT+02:00 2018
36.68889719;-4.459773689;13.58859348;Sat May 05 12:30:02 GMT+02:00 2018
36.68913606;-4.459439602;12.78106213;Sat May 05 12:29:59 GMT+02:00 2018
36.68936766;-4.459122807;12.6786499;Sat May 05 12:29:56 GMT+02:00 2018
36.68959221;-4.458842086;11.57869625;Sat May 05 12:29:53 GMT+02:00 2018
36.68981788;-4.45857416;11.64914799;Sat May 05 12:29:50 GMT+02:00 2018
36.69005543;-4.458299905;10.70638847;Sat May 05 12:29:47 GMT+02:00 2018
36.69025629;-4.458047073;10.61947727;Sat May 05 12:29:44 GMT+02:00 2018
36.69046288;-4.457802883;9.871462822;Sat May 05 12:29:41 GMT+02:00 2018
36.69070732;-4.457500928;8.765117645;Sat May 05 12:29:37 GMT+02:00 2018
36.69093709;-4.457186136;6.031534195;Sat May 05 12:29:32 GMT+02:00 2018
36.69099982;-4.456801056;6.128886223;Sat May 05 12:29:04 GMT+02:00 2018
36.69069081;-4.456751346;5.927619457;Sat May 05 12:28:58 GMT+02:00 2018
36.69046295;-4.456536253;6.550335884;Sat May 05 12:28:53 GMT+02:00 2018
36.6902363;-4.456299457;4.40647316;Sat May 05 12:28:48 GMT+02:00 2018
36.68998883;-4.4560627;5.259649754;Sat May 05 12:28:38 GMT+02:00 2018
36.68977971;-4.455812386;6.727598667;Sat May 05 12:28:33 GMT+02:00 2018
36.68955461;-4.45554435;5.936451912;Sat May 05 12:28:28 GMT+02:00 2018
36.689495;-4.455190413;3.068148375;Sat May 05 12:28:20 GMT+02:00 2018
36.68964703;-4.454895233;5.738963127;Sat May 05 12:27:49 GMT+02:00 2018
36.68986983;-4.454684563;6.651278019;Sat May 05 12:27:44 GMT+02:00 2018
36.69011746;-4.454482273;3.749078751;Sat May 05 12:27:39 GMT+02:00 2018
36.69037947;-4.454347829;6.820059776;Sat May 05 12:27:32 GMT+02:00 2018
36.69065403;-4.454174702;6.669894218;Sat May 05 12:27:27 GMT+02:00 2018
36.69085374;-4.453911805;5.891075134;Sat May 05 12:27:22 GMT+02:00 2018
36.69110543;-4.453694687;2.772801638;Sat May 05 12:27:15 GMT+02:00 2018
36.69133323;-4.453893824;3.302243948;Sat May 05 12:27:05 GMT+02:00 2018
36.69158701;-4.454117584;1.19825387;Sat May 05 12:26:45 GMT+02:00 2018
36.69183184;-4.453965934;4.316099167;Sat May 05 12:26:25 GMT+02:00 2018
36.69212861;-4.453854929;0.796706259;Sat May 05 12:16:39 GMT+02:00 2018
36.69200231;-4.453551034;2.962595224;Sat May 05 12:13:13 GMT+02:00 2018
36.69181679;-4.453830608;4.498692989;Sat May 05 12:13:06 GMT+02:00 2018
36.69155856;-4.454059964;2.813114405;Sat May 05 12:12:57 GMT+02:00 2018
36.69135212;-4.453822557;6.649211407;Sat May 05 12:12:51 GMT+02:00 2018
36.69119655;-4.45346787;6.586904526;Sat May 05 12:12:46 GMT+02:00 2018
36.69100231;-4.453143868;5.622141838;Sat May 05 12:12:41 GMT+02:00 2018
36.69077177;-4.452880691;5.929728508;Sat May 05 12:12:34 GMT+02:00 2018
36.69056996;-4.452596457;4.467097282;Sat May 05 12:12:28 GMT+02:00 2018
36.69040014;-4.452307648;8.383454323;Sat May 05 12:12:14 GMT+02:00 2018
36.6901998;-4.451994543;8.825364113;Sat May 05 12:12:10 GMT+02:00 2018
36.69002546;-4.451728063;8.811396599;Sat May 05 12:12:07 GMT+02:00 2018
36.68982745;-4.451405128;7.952280045;Sat May 05 12:12:03 GMT+02:00 2018
36.68963258;-4.451099556;5.782025814;Sat May 05 12:11:59 GMT+02:00 2018
36.68943726;-4.450820639;0.695132136;Sat May 05 12:11:39 GMT+02:00 2018
36.68927356;-4.450542233;5.760531902;Sat May 05 12:11:00 GMT+02:00 2018
36.68912431;-4.450231526;9.335526466;Sat May 05 12:10:56 GMT+02:00 2018
36.68898522;-4.44994154;8.498319626;Sat May 05 12:10:53 GMT+02:00 2018
36.68887383;-4.449594529;7.86174202;Sat May 05 12:10:49 GMT+02:00 2018
36.68877182;-4.449252983;8.126908302;Sat May 05 12:10:45 GMT+02:00 2018
36.68865744;-4.448878177;8.649514198;Sat May 05 12:10:41 GMT+02:00 2018
36.68853246;-4.448568164;5.522304058;Sat May 05 12:10:38 GMT+02:00 2018
36.68843177;-4.448248136;5.609437943;Sat May 05 12:10:21 GMT+02:00 2018
36.68815611;-4.448331517;10.16704369;Sat May 05 12:10:17 GMT+02:00 2018
36.68786325;-4.448448976;8.122175217;Sat May 05 12:10:14 GMT+02:00 2018
36.68759355;-4.448701281;4.952937126;Sat May 05 12:09:18 GMT+02:00 2018
36.68731646;-4.44880782;4.702019215;Sat May 05 12:09:13 GMT+02:00 2018
36.68710251;-4.449042559;1.988002539;Sat May 05 12:08:51 GMT+02:00 2018
36.68629053;-4.447573209;4.527292728;Sat May 05 12:08:43 GMT+02:00 2018
36.68606433;-4.447263972;5.709784985;Sat May 05 12:08:42 GMT+02:00 2018
36.68538555;-4.446264827;5.408100128;Sat May 05 12:08:40 GMT+02:00 2018
36.68518289;-4.445981598;4.593719482;Sat May 05 12:08:38 GMT+02:00 2018
